job_id,title,company,company_type,location,work_mode,date_posted,salary_listed,salary_k,description,skills_raw,skill_count
JOB00841,Data Scientist,JPMorgan,finance,"Redwood City, CA",Remote,2026-02-18,,108,"Join JPMorgan's data team as a Data Scientist. You will use Python, SQL, and Tableau to extract insights from complex datasets. This role requires strong Excel skills and familiarity with Machine Learning. Bonus: experience with AWS and AI Governance.",Python|SQL|Tableau|Excel|Machine Learning|LLM / GenAI|AI Governance|AWS|Business Analysis|Data Visualization|Communication,11
JOB01865,AI/ML Analyst,Google,tech,"Mountain View, CA",On-site,2026-02-18,$125K,125,"Join Google's data team as a AI/ML Analyst. You will use Python, Tableau, and Excel to extract insights from complex datasets. This role requires strong Azure skills and familiarity with R. Bonus: experience with Prompt Engineering and AI Governance.",Python|Tableau|Excel|Azure|R|Agile / Scrum|Business Analysis|Data Visualization|Statistics|Communication,10
JOB02866,Data Analyst,Cisco,tech,"Oakland, CA",On-site,2026-02-18,$82K,82,"Join Cisco's data team as a Data Analyst. You will use Python, SQL, and Power BI to extract insights from complex datasets. This role requires strong Excel skills and familiarity with Salesforce CRM. Bonus: experience with Tableau and ETL / Data Pipeline.",Python|SQL|Power BI|Excel|Salesforce CRM|Statistics|Communication,7
JOB03034,Business Analyst,Oracle,tech,"Santa Clara, CA",Hybrid,2026-02-18,$76K,76,"As a Business Analyst at Oracle, you will analyze large datasets using Python and SQL. You'll build dashboards in R and work closely with cross-functional teams. Must be comfortable with Agile / Scrum, Statistics, and have experience in Azure. A background in Python or similar analytical tools is beneficial.",Python|SQL|R|Agile / Scrum|Statistics,5
JOB00872,Data Analyst,Wells Fargo,finance,"San Francisco, CA",On-site,2026-02-18,$80K,80,"As a Data Analyst at Wells Fargo, you will analyze large datasets using SQL and Tableau. You'll build dashboards in Excel and work closely with cross-functional teams. Must be comfortable with Prompt Engineering, Azure, and have experience in Prompt Engineering. A background in Tableau or similar analytical tools is beneficial.",SQL|Tableau|Excel|Prompt Engineering|Azure|Snowflake|Communication,7
JOB02226,Data Scientist,ServiceNow,tech,"Fremont, CA",On-site,2026-02-18,$113K,113,"We are seeking a Data Scientist to join our Strategy team in Fremont, CA. The ideal candidate will leverage Python and Power BI to deliver actionable insights. Responsibilities include designing Excel pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Machine Learning is a strong plus. Knowledge of Azure and modern Excel tools preferred. Familiarity with Snowflake and ability to communicate complex data clearly is essential.",Python|Power BI|Excel|Machine Learning|Azure|dbt|Spark / PySpark|Business Analysis|ETL / Data Pipeline|Statistics|Communication,11
JOB01264,Business Intelligence Analyst,Palo Alto Networks,tech,"Mountain View, CA",Hybrid,2026-02-18,$93K,93,"Join Palo Alto Networks's data team as a Business Intelligence Analyst. You will use Python, SQL, and Excel to extract insights from complex datasets. This role requires strong Agile / Scrum skills and familiarity with ETL / Data Pipeline. Bonus: experience with SQL and RAG / Vector DBs.",Python|SQL|Excel|Agile / Scrum|ETL / Data Pipeline|Statistics|Communication,7
JOB03231,Business Analyst,Deloitte,consulting,"Oakland, CA",On-site,2026-02-18,$73K,73,"We are seeking a Business Analyst to join our Technology team in Oakland, CA. The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing Excel pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Machine Learning is a strong plus. Knowledge of LLM / GenAI and modern Azure tools preferred. Familiarity with Google Cloud and ability to communicate complex data clearly is essential.",Python|SQL|Excel|Machine Learning|LLM / GenAI|Google Cloud|Salesforce CRM|Data Visualization|ETL / Data Pipeline|Communication,10
JOB00399,Data Scientist,Workday,tech,"Palo Alto, CA",On-site,2026-02-18,$110K,110,"We are seeking a Data Scientist to join our Analytics team in Palo Alto, CA. The ideal candidate will leverage Python and Tableau to deliver actionable insights. Responsibilities include designing Excel pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Machine Learning is a strong plus. Knowledge of AWS and modern Python tools preferred. Familiarity with AI Governance and ability to communicate complex data clearly is essential.",Python|Tableau|Excel|Machine Learning|AWS|Snowflake|dbt|Agile / Scrum|Salesforce CRM|Business Analysis|ETL / Data Pipeline,11
JOB00345,Data Scientist,KPMG,consulting,"Fremont, CA",On-site,2026-02-18,,92,"Join KPMG's data team as a Data Scientist. You will use Python, SQL, and Tableau to extract insights from complex datasets. This role requires strong Power BI skills and familiarity with AWS. Bonus: experience with LLM / GenAI and Spark / PySpark.",Python|SQL|Tableau|Power BI|AWS|Snowflake|R|Business Analysis|Data Visualization|Communication,10
JOB02073,Data Scientist,Deloitte,consulting,"Mountain View, CA",Remote,2026-02-18,$99K,99,"As a Data Scientist at Deloitte, you will analyze large datasets using Python and SQL. You'll build dashboards in Excel and work closely with cross-functional teams. Must be comfortable with Machine Learning, AWS, and have experience in Communication. A background in AWS or similar analytical tools is beneficial.",Python|SQL|Excel|Machine Learning|AWS|Snowflake|dbt|Spark / PySpark|Agile / Scrum|Business Analysis|Statistics|Communication,12
JOB00958,AI/ML Analyst,Accenture,consulting,"Santa Clara, CA",Remote,2026-02-18,,115,"As a AI/ML Analyst at Accenture, you will analyze large datasets using Python and SQL. You'll build dashboards in Tableau and work closely with cross-functional teams. Must be comfortable with Power BI, Spark / PySpark, and have experience in Business Analysis. A background in Statistics or similar analytical tools is beneficial.",Python|SQL|Tableau|Power BI|Spark / PySpark|Agile / Scrum|Business Analysis|Data Visualization,8
JOB03674,Data Analyst,Salesforce,tech,"San Francisco, CA",Hybrid,2026-02-18,$72K,72,"We are seeking a Data Analyst to join our Strategy team in San Francisco, CA. The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing Tableau pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Power BI is a strong plus. Knowledge of Statistics and modern Power BI tools preferred. Familiarity with dbt and ability to communicate complex data clearly is essential.",Python|SQL|Tableau|Power BI|Statistics|Communication,6
JOB00070,Business Analyst,Accenture,consulting,"San Francisco, CA",On-site,2026-02-18,,75,"Join Accenture's data team as a Business Analyst. You will use SQL, Tableau, and Power BI to extract insights from complex datasets. This role requires strong Excel skills and familiarity with Machine Learning. Bonus: experience with Salesforce CRM and Data Visualization.",SQL|Tableau|Power BI|Excel|Machine Learning|Spark / PySpark|ETL / Data Pipeline|Statistics,8
JOB02833,Business Analyst,Palo Alto Networks,tech,"Oakland, CA",On-site,2026-02-18,$86K,86,"Join Palo Alto Networks's data team as a Business Analyst. You will use Tableau, Power BI, and LLM / GenAI to extract insights from complex datasets. This role requires strong AWS skills and familiarity with Snowflake. Bonus: experience with Statistics and LLM / GenAI.",Tableau|Power BI|LLM / GenAI|AWS|Snowflake|Spark / PySpark|Business Analysis|Statistics|Communication,9
JOB02924,Data Scientist,Kaiser Permanente,healthcare,"Mountain View, CA",On-site,2026-02-18,$116K,116,"Join Kaiser Permanente's data team as a Data Scientist. You will use Python, SQL, and Excel to extract insights from complex datasets. This role requires strong Machine Learning skills and familiarity with Google Cloud. Bonus: experience with Azure and Machine Learning.",Python|SQL|Excel|Machine Learning|Google Cloud|Business Analysis,6
JOB01102,Data Scientist,Apple,tech,"Mountain View, CA",Remote,2026-02-18,,121,"Join Apple's data team as a Data Scientist. You will use Tableau, Power BI, and Machine Learning to extract insights from complex datasets. This role requires strong LLM / GenAI skills and familiarity with Google Cloud. Bonus: experience with Spark / PySpark and Agile / Scrum.",Tableau|Power BI|Machine Learning|LLM / GenAI|Google Cloud|Data Visualization|Communication,7
JOB00895,Business Analyst,Google,tech,"Oakland, CA",On-site,2026-02-18,$84K,84,"Join Google's data team as a Business Analyst. You will use Python, Google Cloud, and Agile / Scrum to extract insights from complex datasets. This role requires strong Business Analysis skills and familiarity with Excel. Bonus: experience with R and Salesforce CRM.",Python|Google Cloud|Agile / Scrum|Business Analysis,4
JOB00157,Data Scientist,Apple,tech,"Redwood City, CA",On-site,2026-02-18,,116,"As a Data Scientist at Apple, you will analyze large datasets using Python and SQL. You'll build dashboards in Tableau and work closely with cross-functional teams. Must be comfortable with Power BI, Excel, and have experience in AI Governance. A background in Google Cloud or similar analytical tools is beneficial.",Python|SQL|Tableau|Power BI|Excel|LLM / GenAI|AWS|Azure|Salesforce CRM|Communication,10
JOB03219,IT Consultant,Splunk,tech,Remote (Bay Area),On-site,2026-02-19,,100,"We are seeking a IT Consultant to join our Digital Transformation team in Remote (Bay Area). The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing Tableau pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Excel is a strong plus. Knowledge of Azure and modern Snowflake tools preferred. Familiarity with Salesforce CRM and ability to communicate complex data clearly is essential.",Python|SQL|Tableau|Excel|Azure|Agile / Scrum|Salesforce CRM|Business Analysis|Data Visualization|Communication,10
JOB02534,Data Analyst,Meta,tech,"San Francisco, CA",Hybrid,2026-02-19,$105K,105,"We are seeking a Data Analyst to join our Analytics team in San Francisco, CA. The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing Tableau pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Power BI is a strong plus. Knowledge of Machine Learning and modern SQL tools preferred. Familiarity with Power BI and ability to communicate complex data clearly is essential.",Python|SQL|Tableau|Power BI|Machine Learning|AI Governance|AWS|Google Cloud|Snowflake|dbt|Spark / PySpark|Agile / Scrum|Communication,13
JOB01147,Business Intelligence Analyst,Palo Alto Networks,tech,"Oakland, CA",Remote,2026-02-19,,86,"As a Business Intelligence Analyst at Palo Alto Networks, you will analyze large datasets using SQL and Tableau. You'll build dashboards in Excel and work closely with cross-functional teams. Must be comfortable with Machine Learning, AWS, and have experience in Salesforce CRM. A background in RAG / Vector DBs or similar analytical tools is beneficial.",SQL|Tableau|Excel|Machine Learning|AWS|Snowflake|Spark / PySpark|Agile / Scrum|Business Analysis|ETL / Data Pipeline|Statistics|Communication,12
JOB03800,Data Analyst,ServiceNow,tech,"Mountain View, CA",Hybrid,2026-02-19,$75K,75,"We are seeking a Data Analyst to join our Digital Transformation team in Mountain View, CA. The ideal candidate will leverage Python and SQL to deliver actionable insights. Responsibilities include designing Azure pipelines, collaborating with stakeholders, and presenting findings to senior leadership. Experience with Business Analysis is a strong plus. Knowledge of Communication and modern Statistics tools preferred. Familiarity with Data Visualization and ability to communicate complex data clearly is essential.",Python|SQL|Azure|Business Analysis|Communication,5
JOB03138,IT Consultant,Google,tech,"Oakland, CA",Hybrid,2026-02-19,$103K,103,"As a IT Consultant at Google, you will analyze large datasets using SQL and Excel. You'll build dashboards in Machine Learning and work closely with cross-functional teams. Must be comfortable with Prompt Engineering, AWS, and have experience in Communication. A background in AWS or similar analytical tools is beneficial.",SQL|Excel|Machine Learning|Prompt Engineering|AWS|Google Cloud|Snowflake|R|Agile / Scrum|Business Analysis|Data Visualization|ETL / Data Pipeline|Communication,13
